Time Step,State,Action,Q-Value
64,94,B,1.0
64,95,AM,0.0
64,95,B,1.0
64,96,AM,0.0
64,96,B,2.1974
64,97,AM,0.0
64,97,B,4.244954
64,98,AM,-0.03343789199999997
64,98,B,7.2468729194
64,99,AM,-6.957514907366752
64,99,B,12.973401539982275
64,100,AM,-9.829983910719058
64,100,B,12.973999999999993
65,0,AM,0.0
65,0,B,0.0
65,1,AM,1.0
65,1,B,0.0
65,2,AM,1.0
65,2,B,0.0
65,3,AM,1.0
65,3,B,0.0
65,4,AM,1.0
65,4,B,0.0
65,5,AM,1.0
65,5,B,0.0
65,6,AM,1.0
65,6,B,0.0
65,7,AM,1.0
65,7,B,0.0
65,8,AM,1.0
65,8,B,0.0
65,9,AM,0.0
65,9,B,1.0
65,10,AM,0.0
65,10,B,1.0
65,11,AM,0.0
65,11,B,1.0
65,12,AM,0.0
65,12,B,1.0
65,13,AM,0.0
65,13,B,1.0
65,14,AM,0.0
65,14,B,1.0
65,15,AM,0.0
65,15,B,1.0
65,16,AM,0.0
65,16,B,1.0
65,17,AM,0.0
65,17,B,1.0
65,18,AM,0.0
65,18,B,1.0
65,19,AM,0.0
65,19,B,1.0
65,20,AM,0.0
65,20,B,1.0
65,21,AM,0.0
65,21,B,1.0
65,22,AM,0.0
65,22,B,1.0
65,23,AM,0.0
65,23,B,1.0
65,24,AM,0.0
65,24,B,1.0
65,25,AM,0.0
65,25,B,1.0
65,26,AM,0.0
65,26,B,1.0
65,27,AM,0.0
65,27,B,1.0
65,28,AM,0.0
65,28,B,1.0
65,29,AM,0.0
65,29,B,1.0
65,30,AM,0.0
65,30,B,1.0
65,31,AM,0.0
65,31,B,1.0
65,32,AM,0.0
65,32,B,1.0
65,33,AM,0.0
65,33,B,1.0
65,34,AM,0.0
65,34,B,1.0
65,35,AM,0.0
65,35,B,1.0
65,36,AM,0.0
65,36,B,1.0
65,37,AM,0.0
65,37,B,1.0
65,38,AM,0.0
65,38,B,1.0
65,39,AM,0.0
65,39,B,1.0
65,40,AM,0.0
65,40,B,1.0
65,41,AM,0.0
65,41,B,1.0
65,42,AM,0.0
65,42,B,1.0
65,43,AM,0.0
65,43,B,1.0
65,44,AM,0.0
65,44,B,1.0
65,45,AM,0.0
65,45,B,1.0
65,46,AM,0.0
65,46,B,1.0
65,47,AM,0.0
65,47,B,1.0
65,48,AM,0.0
65,48,B,1.0
65,49,AM,0.0
65,49,B,1.0
65,50,AM,0.0
65,50,B,1.0
65,51,AM,0.0
65,51,B,1.0
65,52,AM,0.0
65,52,B,1.0
65,53,AM,0.0
65,53,B,1.0
65,54,AM,0.0
65,54,B,1.0
65,55,AM,0.0
65,55,B,1.0
65,56,AM,0.0
65,56,B,1.0
65,57,AM,0.0
65,57,B,1.0
65,58,AM,0.0
65,58,B,1.0
65,59,AM,0.0
65,59,B,1.0
65,60,AM,0.0
65,60,B,1.0
65,61,AM,0.0
65,61,B,1.0
65,62,AM,0.0
65,62,B,1.0
65,63,AM,0.0
65,63,B,1.0
65,64,AM,0.0
65,64,B,2.1531000000000002
65,65,AM,0.0
65,65,B,1.0
65,66,AM,0.0
65,66,B,1.0
65,67,AM,0.0
65,67,B,1.0
65,68,AM,0.0
65,68,B,1.0
65,69,AM,0.0
65,69,B,1.0
65,70,AM,0.0
65,70,B,1.0
65,71,AM,0.0
65,71,B,1.0
65,72,AM,0.0
65,72,B,1.0
65,73,AM,0.0
65,73,B,1.0
65,74,AM,0.0
65,74,B,1.0
65,75,AM,0.0
65,75,B,1.0
65,76,AM,0.0
65,76,B,1.0
65,77,AM,0.0
65,77,B,1.0
65,78,AM,0.0
65,78,B,1.0
65,79,AM,0.0
65,79,B,1.0
65,80,AM,0.0
65,80,B,1.0
65,81,AM,0.0
65,81,B,1.0
65,82,AM,0.0
65,82,B,1.0
65,83,AM,0.0
65,83,B,1.0
65,84,AM,0.0
65,84,B,1.0
65,85,AM,0.0
65,85,B,1.0
65,86,AM,0.0
65,86,B,1.0
65,87,AM,0.0
65,87,B,1.0
65,88,AM,0.0
65,88,B,1.0
65,89,AM,0.0
65,89,B,1.0
65,90,AM,0.0
65,90,B,1.0
65,91,AM,0.0
65,91,B,1.0
65,92,AM,0.0
65,92,B,1.0
65,93,AM,0.0
65,93,B,1.0
65,94,AM,0.0
65,94,B,1.0
65,95,AM,0.0
65,95,B,1.0
65,96,AM,0.0
65,96,B,1.0
65,97,AM,0.18386020000000003
65,97,B,3.1908900000000004
65,98,AM,-1.0
65,98,B,5.722059810000001
65,99,AM,-7.359300880754196
65,99,B,12.53099053499762
65,100,AM,-9.999833773752826
65,100,B,12.530999999999992
66,0,AM,0.0
66,0,B,0.0
66,1,AM,1.0
66,1,B,0.0
66,2,AM,1.0
66,2,B,0.0
66,3,AM,1.0
66,3,B,0.0
66,4,AM,1.0
66,4,B,0.0
66,5,AM,1.0
66,5,B,0.0
66,6,AM,1.0
66,6,B,0.0
66,7,AM,1.0
66,7,B,0.0
66,8,AM,1.0
66,8,B,0.0
66,9,AM,1.0
66,9,B,0.0
66,10,AM,1.0
66,10,B,0.0
66,11,AM,0.0
66,11,B,1.0
66,12,AM,0.0
66,12,B,1.0
66,13,AM,0.0
66,13,B,1.0
66,14,AM,0.0
66,14,B,1.0
66,15,AM,0.0
66,15,B,1.0
66,16,AM,0.0
66,16,B,1.0
66,17,AM,0.0
66,17,B,1.0
66,18,AM,0.0
66,18,B,1.0
66,19,AM,0.0
66,19,B,1.0
66,20,AM,0.0
66,20,B,1.0
66,21,AM,0.0
66,21,B,1.0
66,22,AM,0.0
66,22,B,1.0
66,23,AM,0.0
66,23,B,1.0
66,24,AM,0.0
66,24,B,1.0
66,25,AM,0.0
66,25,B,1.0
66,26,AM,0.0
66,26,B,1.0
66,27,AM,0.0
66,27,B,1.0
66,28,AM,0.0
66,28,B,1.0
66,29,AM,0.0
66,29,B,1.0
66,30,AM,0.0
66,30,B,1.0
66,31,AM,0.0
66,31,B,1.0
66,32,AM,0.0
66,32,B,1.0
66,33,AM,0.0
66,33,B,1.0
66,34,AM,0.0
66,34,B,1.0
66,35,AM,0.0
66,35,B,1.0
66,36,AM,0.0
66,36,B,1.0
66,37,AM,0.0
66,37,B,1.0
66,38,AM,0.0
66,38,B,1.0
66,39,AM,0.0
66,39,B,1.0
66,40,AM,0.0
66,40,B,1.0
66,41,AM,0.0
66,41,B,3.1073850000000003
66,42,AM,0.0
66,42,B,1.0
66,43,AM,0.0
66,43,B,1.0
66,44,AM,0.0
66,44,B,1.0
66,45,AM,0.0
66,45,B,1.0
66,46,AM,0.0
66,46,B,1.0
66,47,AM,0.0
66,47,B,1.0
66,48,AM,0.0
66,48,B,1.0
66,49,AM,0.0
66,49,B,1.0
66,50,AM,0.0
66,50,B,1.0
66,51,AM,0.0
66,51,B,1.0
66,52,AM,0.0
66,52,B,1.0
66,53,AM,0.0
66,53,B,1.0
66,54,AM,0.0
66,54,B,1.0
66,55,AM,0.0
66,55,B,1.0
66,56,AM,0.0
66,56,B,1.0
66,57,AM,0.0
66,57,B,1.0
66,58,AM,0.0
66,58,B,1.0
66,59,AM,0.0
66,59,B,1.0
66,60,AM,0.0
66,60,B,1.0
66,61,AM,0.0
66,61,B,1.0
66,62,AM,0.0
66,62,B,1.0
66,63,AM,0.0
66,63,B,1.0
66,64,AM,0.0
66,64,B,1.0
66,65,AM,0.0
66,65,B,1.0
66,66,AM,0.0
66,66,B,1.0
66,67,AM,0.0
66,67,B,1.0
66,68,AM,0.0
66,68,B,1.0
66,69,AM,0.0
66,69,B,1.0
66,70,AM,0.0
66,70,B,1.0
66,71,AM,0.0
66,71,B,1.0
66,72,AM,0.0
66,72,B,1.0
66,73,AM,0.0
66,73,B,1.0
66,74,AM,0.0
66,74,B,1.0
66,75,AM,0.0
66,75,B,1.0
66,76,AM,0.0
66,76,B,1.0
66,77,AM,0.0
66,77,B,1.0
66,78,AM,0.0
66,78,B,1.0
66,79,AM,0.0
66,79,B,1.0
66,80,AM,0.0
66,80,B,1.0
66,81,AM,0.0
66,81,B,1.0
66,82,AM,0.0
66,82,B,1.0
66,83,AM,0.0
66,83,B,1.0
66,84,AM,0.0
66,84,B,1.0
66,85,AM,0.0
66,85,B,1.0
66,86,AM,0.0
66,86,B,1.0
66,87,AM,0.0
66,87,B,1.0
66,88,AM,0.0
66,88,B,1.0
66,89,AM,0.0
66,89,B,1.0
66,90,AM,0.0
66,90,B,1.0
66,91,AM,0.0
66,91,B,1.0
66,92,AM,0.0
66,92,B,4.005796500000001
66,93,AM,0.0
66,93,B,1.0
66,94,AM,0.0
66,94,B,1.0
66,95,AM,0.0
66,95,B,2.10915
66,96,AM,0.0
66,96,B,4.005796500000001
66,97,AM,0.1838113
66,97,B,6.1970221485
66,98,AM,-3.439
66,98,B,7.7944256462565
66,99,AM,-6.381681072074507
66,99,B,12.091499523531382
66,100,AM,-9.999999951080158
66,100,B,12.091499999999993
67,0,AM,0.0
67,0,B,0.0
67,1,AM,1.0
67,1,B,0.0
67,2,AM,1.0
67,2,B,0.0
67,3,AM,1.0
67,3,B,0.0
67,4,AM,1.0
67,4,B,0.0
67,5,AM,1.0
67,5,B,0.0
67,6,AM,1.0
67,6,B,0.0
67,7,AM,1.0
67,7,B,0.0
67,8,AM,1.0
67,8,B,0.0
67,9,AM,1.0
67,9,B,0.0
67,10,AM,1.0
67,10,B,0.0
67,11,AM,0.0
67,11,B,1.0
67,12,AM,0.0
67,12,B,1.0
67,13,AM,0.0
67,13,B,1.0
67,14,AM,0.0
67,14,B,1.0
67,15,AM,0.0
67,15,B,1.0
67,16,AM,0.0
67,16,B,1.0
67,17,AM,0.0
67,17,B,1.0
67,18,AM,0.0
67,18,B,1.0
67,19,AM,0.0
67,19,B,1.0
67,20,AM,0.0
67,20,B,1.0
67,21,AM,0.0
67,21,B,1.0
67,22,AM,0.0
67,22,B,1.0
67,23,AM,0.0
67,23,B,1.0
67,24,AM,0.0
67,24,B,1.0
67,25,AM,0.0
67,25,B,1.0
67,26,AM,0.0
67,26,B,1.0
67,27,AM,0.0
67,27,B,1.0
67,28,AM,0.0
67,28,B,1.0
67,29,AM,0.0
67,29,B,1.0
67,30,AM,0.0
67,30,B,1.0
67,31,AM,0.0
67,31,B,1.0
67,32,AM,0.0
67,32,B,1.0
67,33,AM,0.0
67,33,B,1.0
67,34,AM,0.0
67,34,B,1.0
67,35,AM,0.0
67,35,B,1.0
67,36,AM,0.0
67,36,B,1.0
67,37,AM,0.0
67,37,B,1.0
67,38,AM,0.0
67,38,B,1.0
67,39,AM,0.0
67,39,B,1.0
67,40,AM,0.0
67,40,B,1.0
67,41,AM,0.0
67,41,B,1.0
67,42,AM,0.0
67,42,B,1.0
67,43,AM,0.0
67,43,B,1.0
67,44,AM,0.0
67,44,B,1.0
67,45,AM,0.0
67,45,B,1.0
67,46,AM,0.0
67,46,B,1.0
67,47,AM,0.0
67,47,B,1.0
67,48,AM,0.0
67,48,B,1.0
67,49,AM,0.0
67,49,B,1.0
67,50,AM,0.0
67,50,B,1.0
67,51,AM,0.0
67,51,B,1.0
67,52,AM,0.0
67,52,B,1.0
67,53,AM,0.0
67,53,B,1.0
67,54,AM,0.0
67,54,B,1.0
67,55,AM,0.0
67,55,B,1.0
67,56,AM,0.0
67,56,B,1.0
67,57,AM,0.0
67,57,B,1.0
67,58,AM,0.0
67,58,B,1.0
67,59,AM,0.0
67,59,B,1.0
67,60,AM,0.0
67,60,B,1.0
67,61,AM,0.0
67,61,B,1.0
67,62,AM,0.0
67,62,B,1.0
67,63,AM,0.0
67,63,B,1.0
67,64,AM,0.0
67,64,B,1.0
67,65,AM,0.0
67,65,B,1.0
67,66,AM,0.0
67,66,B,1.0
67,67,AM,0.0
67,67,B,1.0
67,68,AM,0.0
67,68,B,1.0
67,69,AM,0.0
67,69,B,1.0
67,70,AM,0.0
67,70,B,1.0
67,71,AM,0.0
67,71,B,1.0
67,72,AM,0.44113140000000006
67,72,B,4.66466718
67,73,AM,0.0
67,73,B,1.0
67,74,AM,0.0
67,74,B,1.0
67,75,AM,0.0
67,75,B,1.0
67,76,AM,0.0
67,76,B,1.0
67,77,AM,0.0
67,77,B,1.0
67,78,AM,0.0
67,78,B,1.0
67,79,AM,0.0
67,79,B,1.0
67,80,AM,0.0
67,80,B,1.0
67,81,AM,0.0
67,81,B,1.0
67,82,AM,0.0
67,82,B,1.0
67,83,AM,0.0
67,83,B,1.0
67,84,AM,0.0
67,84,B,1.0
67,85,AM,0.0
67,85,B,1.0
67,86,AM,0.0
67,86,B,1.0
67,87,AM,0.0
67,87,B,1.0
67,88,AM,0.0
67,88,B,1.0
67,89,AM,0.0
67,89,B,1.0
67,90,AM,0.0
67,90,B,1.0
67,91,AM,0.0
67,91,B,1.0
67,92,AM,0.0
67,92,B,1.0
67,93,AM,0.0
67,93,B,1.0
67,94,AM,0.0
67,94,B,1.0
67,95,AM,0.0
67,95,B,2.06562
67,96,AM,0.0
67,96,B,2.06562
67,97,AM,0.0
67,97,B,1.0
67,98,AM,-2.48016007
67,98,B,7.5277697851182
67,99,AM,-7.037083569751566
67,99,B,11.655720663213895
67,100,AM,-9.999999997030582
67,100,B,11.656199999999991
68,0,AM,0.0
68,0,B,0.0
68,1,AM,1.0
68,1,B,0.0
68,2,AM,1.0
68,2,B,0.0
68,3,AM,1.0
68,3,B,0.0
68,4,AM,1.0
68,4,B,0.0
68,5,AM,1.0
68,5,B,0.0
68,6,AM,1.0
68,6,B,0.0
68,7,AM,1.0
68,7,B,0.0
68,8,AM,1.0
68,8,B,0.0
68,9,AM,1.0
68,9,B,0.0
68,10,AM,1.0
68,10,B,0.0
68,11,AM,0.0
68,11,B,1.0
68,12,AM,0.0
68,12,B,1.0
68,13,AM,0.0
68,13,B,1.0
68,14,AM,0.0
68,14,B,1.0
68,15,AM,0.0
68,15,B,1.0
68,16,AM,0.0
68,16,B,1.0
68,17,AM,0.0
68,17,B,1.0
68,18,AM,0.0
68,18,B,1.0
68,19,AM,0.0
68,19,B,1.0
68,20,AM,0.0
68,20,B,1.0
68,21,AM,0.0
68,21,B,1.0
68,22,AM,0.0
68,22,B,1.0
68,23,AM,0.0
68,23,B,1.0
68,24,AM,0.0
68,24,B,1.0
68,25,AM,0.0
68,25,B,1.0
68,26,AM,0.0
68,26,B,1.0
68,27,AM,0.0
68,27,B,1.0
68,28,AM,0.0
68,28,B,1.0
68,29,AM,0.0
68,29,B,1.0
68,30,AM,0.0
68,30,B,1.0
68,31,AM,0.0
68,31,B,1.0
68,32,AM,0.0
68,32,B,1.0
68,33,AM,0.0
68,33,B,1.0
68,34,AM,0.0
68,34,B,1.0
68,35,AM,0.0
68,35,B,1.0
68,36,AM,0.0
68,36,B,1.0
68,37,AM,0.0
68,37,B,1.0
68,38,AM,0.0
68,38,B,1.0
68,39,AM,0.0
68,39,B,1.0
68,40,AM,0.0
68,40,B,1.0
68,41,AM,0.0
68,41,B,1.0
68,42,AM,0.0
68,42,B,1.0
68,43,AM,0.0
68,43,B,1.0
68,44,AM,0.0
68,44,B,1.0
68,45,AM,0.0
68,45,B,1.0
68,46,AM,0.0
68,46,B,1.0
68,47,AM,0.0
68,47,B,1.0
68,48,AM,0.0
68,48,B,1.0
68,49,AM,0.0
68,49,B,1.0
68,50,AM,0.0
68,50,B,1.0
68,51,AM,0.0
68,51,B,1.0
68,52,AM,0.0
68,52,B,1.0
68,53,AM,0.0
68,53,B,1.0
68,54,AM,0.0
68,54,B,1.0
68,55,AM,0.0
68,55,B,1.0
68,56,AM,0.0
68,56,B,1.0
68,57,AM,0.0
68,57,B,1.0
68,58,AM,0.0
68,58,B,1.0
68,59,AM,0.0
68,59,B,1.0
68,60,AM,0.0
68,60,B,1.0
68,61,AM,0.0
68,61,B,1.0
68,62,AM,0.0
68,62,B,1.0
68,63,AM,0.0
68,63,B,2.9422370000000004
68,64,AM,0.0
68,64,B,1.0
68,65,AM,0.0
68,65,B,1.0
68,66,AM,0.0
68,66,B,1.0
68,67,AM,0.0
68,67,B,1.0
68,68,AM,0.0
68,68,B,1.0
68,69,AM,0.0
68,69,B,1.0
68,70,AM,0.0
68,70,B,1.0
68,71,AM,0.0
68,71,B,1.0
68,72,AM,0.0
68,72,B,1.0
68,73,AM,0.0
68,73,B,1.0
68,74,AM,0.0
68,74,B,1.0
68,75,AM,0.0
68,75,B,1.0
68,76,AM,0.0
68,76,B,1.0
68,77,AM,0.0
68,77,B,1.0
68,78,AM,0.0
68,78,B,1.0
68,79,AM,0.0
68,79,B,1.0
68,80,AM,0.0
68,80,B,1.0
68,81,AM,0.0
68,81,B,1.0
68,82,AM,0.0
68,82,B,1.0
68,83,AM,0.0
68,83,B,1.0
68,84,AM,0.0
68,84,B,1.0
68,85,AM,0.0
68,85,B,1.0
68,86,AM,0.0
68,86,B,1.0
68,87,AM,0.0
68,87,B,1.0
68,88,AM,0.0
68,88,B,1.0
68,89,AM,0.0
68,89,B,1.0
68,90,AM,0.0
68,90,B,1.0
68,91,AM,0.0
68,91,B,1.0
68,92,AM,0.0
68,92,B,1.0
68,93,AM,0.0
68,93,B,1.0
68,94,AM,0.0
68,94,B,1.0
68,95,AM,0.0
68,95,B,1.0
68,96,AM,0.0
68,96,B,1.0
68,97,AM,0.18368570000000004
68,97,B,1.0
68,98,AM,0.18368570000000004
68,98,B,5.186134073000001
68,99,AM,-5.327558436042358
68,99,B,11.203930421611183
68,100,AM,-9.99999999999998
68,100,B,11.222299999999994
69,0,AM,0.0
69,0,B,0.0
69,1,AM,1.0
69,1,B,0.0
69,2,AM,1.0
69,2,B,0.0
69,3,AM,1.0
69,3,B,0.0
69,4,AM,1.0
69,4,B,0.0
69,5,AM,1.0
69,5,B,0.0
69,6,AM,1.0
69,6,B,0.0
69,7,AM,1.0
69,7,B,0.0
69,8,AM,1.0
69,8,B,0.0
69,9,AM,1.0
69,9,B,0.0
69,10,AM,1.0
69,10,B,0.0
69,11,AM,0.0
69,11,B,1.0
69,12,AM,0.0
69,12,B,1.0
69,13,AM,0.0
69,13,B,1.0
69,14,AM,0.0
69,14,B,1.0
69,15,AM,0.0
69,15,B,1.0
69,16,AM,0.0
69,16,B,1.0
69,17,AM,0.0
69,17,B,1.0
69,18,AM,0.0
69,18,B,1.0
69,19,AM,0.0
69,19,B,1.0
69,20,AM,0.0
69,20,B,1.0
69,21,AM,0.0
69,21,B,1.0
69,22,AM,0.0
69,22,B,1.0
69,23,AM,0.0
69,23,B,1.0
69,24,AM,0.0
69,24,B,1.0
69,25,AM,0.0
69,25,B,1.0
69,26,AM,0.0
69,26,B,1.0
69,27,AM,0.0
69,27,B,1.0
69,28,AM,0.0
69,28,B,1.0
69,29,AM,0.0
69,29,B,1.0
69,30,AM,0.0
69,30,B,1.0
69,31,AM,0.0
69,31,B,1.0
69,32,AM,0.0
69,32,B,1.0
69,33,AM,0.0
69,33,B,1.0
69,34,AM,0.0
69,34,B,1.0
69,35,AM,0.0
69,35,B,1.0
69,36,AM,0.0
69,36,B,1.0
69,37,AM,0.0
69,37,B,1.0
69,38,AM,0.0
69,38,B,1.0
69,39,AM,0.0
69,39,B,1.0
69,40,AM,0.0
69,40,B,1.0
69,41,AM,0.0
69,41,B,1.0
69,42,AM,0.0
69,42,B,1.0
69,43,AM,0.0
69,43,B,1.0
69,44,AM,0.0
69,44,B,1.0
69,45,AM,0.0
69,45,B,1.0
69,46,AM,0.0
69,46,B,1.0
69,47,AM,0.0
69,47,B,1.0
69,48,AM,0.0
69,48,B,1.0
69,49,AM,0.0
69,49,B,1.0
69,50,AM,0.0
69,50,B,1.0
69,51,AM,0.0
69,51,B,1.0
69,52,AM,0.0
69,52,B,1.0
69,53,AM,0.0
69,53,B,1.0
69,54,AM,0.0
69,54,B,1.0
69,55,AM,0.0
69,55,B,1.0
69,56,AM,0.0
69,56,B,1.0
69,57,AM,0.0
69,57,B,1.0
69,58,AM,0.0
69,58,B,1.0
69,59,AM,0.0
69,59,B,1.0
69,60,AM,0.0
69,60,B,1.0
69,61,AM,0.0
69,61,B,1.0
69,62,AM,0.0
69,62,B,1.0
69,63,AM,0.0
69,63,B,1.0
69,64,AM,0.0
69,64,B,1.0
69,65,AM,0.0
69,65,B,1.0
69,66,AM,0.0
69,66,B,1.0
69,67,AM,0.0
69,67,B,1.0
69,68,AM,0.0
69,68,B,1.0
69,69,AM,0.0
69,69,B,1.0
69,70,AM,0.0
69,70,B,1.0
69,71,AM,0.0
69,71,B,1.0
69,72,AM,0.0
69,72,B,1.0
69,73,AM,0.0
69,73,B,1.0
69,74,AM,0.0
69,74,B,1.0
69,75,AM,0.0
69,75,B,1.0
69,76,AM,0.0
69,76,B,1.0
69,77,AM,0.0
69,77,B,1.0
69,78,AM,0.0
69,78,B,1.0
69,79,AM,0.0
69,79,B,1.0
69,80,AM,0.0
69,80,B,1.0
69,81,AM,0.0
69,81,B,1.0
69,82,AM,0.0
69,82,B,1.0
69,83,AM,0.0
69,83,B,1.0
69,84,AM,0.0
69,84,B,1.0
69,85,AM,0.0
69,85,B,1.0
69,86,AM,0.0
69,86,B,1.0
69,87,AM,0.0
69,87,B,1.0
69,88,AM,0.0
69,88,B,1.0
69,89,AM,0.0
69,89,B,1.0
69,90,AM,0.0
69,90,B,1.0
69,91,AM,0.0
69,91,B,1.0
69,92,AM,0.0
69,92,B,1.0
69,93,AM,0.0
69,93,B,1.9791600000000003
69,94,AM,0.0
69,94,B,1.0
69,95,AM,0.0
69,95,B,1.0
69,96,AM,0.0
69,96,B,1.9791600000000003
69,97,AM,0.1836154
69,97,B,1.0
69,98,AM,0.1836154
69,98,B,5.009758116
69,99,AM,-9.258751602523073
69,99,B,10.79111061624273
69,100,AM,-9.624511525564106
69,100,B,10.791599999999992
70,0,AM,0.0
70,0,B,0.0
70,1,AM,1.0
70,1,B,0.0
70,2,AM,1.0
70,2,B,0.0
70,3,AM,1.0
70,3,B,0.0
70,4,AM,1.0
70,4,B,0.0
70,5,AM,1.0
70,5,B,0.0
70,6,AM,1.0
70,6,B,0.0
70,7,AM,1.0
70,7,B,0.0
70,8,AM,1.0
70,8,B,0.0
70,9,AM,1.0
70,9,B,0.0
70,10,AM,1.0
70,10,B,0.0
70,11,AM,0.0
70,11,B,1.0
70,12,AM,0.0
70,12,B,1.0
70,13,AM,0.0
70,13,B,1.0
70,14,AM,0.0
70,14,B,1.0
70,15,AM,0.0
70,15,B,1.0
70,16,AM,0.0
70,16,B,1.0
70,17,AM,0.0
70,17,B,1.0
70,18,AM,0.0
70,18,B,1.0
70,19,AM,0.0
70,19,B,1.0
70,20,AM,0.0
70,20,B,1.0
70,21,AM,0.0
70,21,B,1.0
70,22,AM,0.0
70,22,B,1.0
70,23,AM,0.0
70,23,B,1.0
70,24,AM,0.0
70,24,B,1.0
70,25,AM,0.0
70,25,B,1.0
70,26,AM,0.0
70,26,B,1.0
70,27,AM,0.0
70,27,B,1.0
70,28,AM,0.0
70,28,B,1.0
70,29,AM,0.0
70,29,B,1.0
70,30,AM,0.0
70,30,B,1.0
70,31,AM,0.0
70,31,B,1.0
70,32,AM,0.0
70,32,B,1.0
70,33,AM,0.0
70,33,B,1.0
70,34,AM,0.0
70,34,B,1.0
70,35,AM,0.0
70,35,B,1.0
70,36,AM,0.0
70,36,B,1.0
70,37,AM,0.0
70,37,B,1.0
70,38,AM,0.0
70,38,B,1.0
70,39,AM,0.0
70,39,B,1.0
70,40,AM,0.0
70,40,B,1.0
70,41,AM,0.0
70,41,B,1.0
70,42,AM,0.0
70,42,B,1.0
70,43,AM,0.0
70,43,B,1.0
70,44,AM,0.0
70,44,B,1.0
70,45,AM,0.0
70,45,B,1.0
70,46,AM,0.0
70,46,B,1.0
70,47,AM,0.0
70,47,B,1.0
70,48,AM,0.0
70,48,B,1.0
70,49,AM,0.0
70,49,B,1.0
70,50,AM,0.0
70,50,B,1.0
70,51,AM,0.0
70,51,B,1.0
70,52,AM,0.0
70,52,B,1.0
70,53,AM,0.0
70,53,B,1.0
70,54,AM,0.0
70,54,B,1.0
70,55,AM,0.0
70,55,B,1.0
70,56,AM,0.0
70,56,B,1.0
70,57,AM,0.0
70,57,B,1.0
70,58,AM,0.0
70,58,B,1.0
70,59,AM,0.0
70,59,B,1.0
70,60,AM,0.0
70,60,B,1.0
70,61,AM,0.0
70,61,B,1.0
70,62,AM,0.0
70,62,B,1.0
70,63,AM,0.0
70,63,B,1.0
70,64,AM,0.0
70,64,B,1.0
70,65,AM,0.0
70,65,B,1.0
70,66,AM,0.0
70,66,B,1.0
70,67,AM,0.0
70,67,B,1.0
70,68,AM,0.0
70,68,B,1.0
70,69,AM,0.0
70,69,B,1.0
70,70,AM,0.0
70,70,B,1.0
70,71,AM,0.0
70,71,B,1.0
70,72,AM,0.0
70,72,B,1.0
70,73,AM,0.0
70,73,B,1.0
70,74,AM,0.0
70,74,B,1.0
70,75,AM,0.0
70,75,B,1.0
70,76,AM,0.0
70,76,B,1.0
70,77,AM,0.0
70,77,B,1.0
70,78,AM,0.0
70,78,B,1.0
70,79,AM,0.0
70,79,B,1.0
70,80,AM,0.0
70,80,B,1.0
70,81,AM,0.0
70,81,B,1.0
70,82,AM,0.0
70,82,B,1.0
70,83,AM,0.0
70,83,B,1.0
70,84,AM,0.0
70,84,B,1.0
70,85,AM,0.0
70,85,B,1.0
70,86,AM,0.0
70,86,B,1.0
70,87,AM,0.0
70,87,B,1.0
70,88,AM,0.0
70,88,B,1.0
70,89,AM,0.0
70,89,B,1.0
70,90,AM,0.0
70,90,B,1.0
70,91,AM,0.0
70,91,B,1.0
70,92,AM,0.0
70,92,B,1.0
70,93,AM,0.0
70,93,B,1.0
70,94,AM,0.0
70,94,B,1.0
70,95,AM,0.0
70,95,B,1.93648
70,96,AM,0.0
70,96,B,1.0
70,97,AM,0.9304679376067866
70,97,B,1.0
70,98,AM,-1.0
70,98,B,2.779312
70,99,AM,-4.107951598470552
70,99,B,10.36391927700126
70,100,AM,-9.998512396178471
70,100,B,10.364799999999992
71,0,AM,0.0
71,0,B,0.0
71,1,AM,1.0
71,1,B,0.0
71,2,AM,1.0
71,2,B,0.0
71,3,AM,1.0
71,3,B,0.0
71,4,AM,1.0
71,4,B,0.0
71,5,AM,1.0
71,5,B,0.0
71,6,AM,1.0
71,6,B,0.0
71,7,AM,1.0
71,7,B,0.0
71,8,AM,1.0
71,8,B,0.0
71,9,AM,1.0
71,9,B,0.0
71,10,AM,1.0
71,10,B,0.0
71,11,AM,0.0
71,11,B,1.0
71,12,AM,0.0
71,12,B,1.0
71,13,AM,0.0
71,13,B,1.0
71,14,AM,0.0
71,14,B,1.0
71,15,AM,0.0
71,15,B,1.0
71,16,AM,0.0
71,16,B,1.0
71,17,AM,0.0
71,17,B,1.0
71,18,AM,0.0
71,18,B,1.0
71,19,AM,0.0
71,19,B,1.0
71,20,AM,0.0
71,20,B,1.0
71,21,AM,0.0
71,21,B,1.0
71,22,AM,0.0
71,22,B,1.0
71,23,AM,0.0
71,23,B,1.0
71,24,AM,0.0
71,24,B,1.0
71,25,AM,0.0
71,25,B,1.0
71,26,AM,0.0
71,26,B,1.0
71,27,AM,0.0
71,27,B,1.0
71,28,AM,0.0
71,28,B,1.0
71,29,AM,0.0
71,29,B,1.0
71,30,AM,0.0
71,30,B,1.0
71,31,AM,0.0
71,31,B,1.0
71,32,AM,0.0
71,32,B,1.0
71,33,AM,0.0
71,33,B,1.0
71,34,AM,0.0
71,34,B,1.0
71,35,AM,0.0
71,35,B,1.0
71,36,AM,0.0
71,36,B,1.0
71,37,AM,0.0
71,37,B,1.0
71,38,AM,0.0
71,38,B,1.0
71,39,AM,0.0
71,39,B,1.0
71,40,AM,0.0
71,40,B,1.0
71,41,AM,0.0
71,41,B,1.0
